Category_ID,Category_Name,Source_ID,Source_Name,Source_Group,Water_m3,WSI_weight,Scarce_m3,Water_pct,Scarce_pct
AGR_004,Milk (Raw),84,Iron and steel Ferro alloys,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_004,Milk (Raw),85,Iron and steel casting and forging,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_004,Milk (Raw),86,Iron and steel foundries,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_004,Milk (Raw),87,Non ferrous basic metals (including alloys),Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_004,Milk (Raw),88,"Hand tools, hardware",Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_004,Milk (Raw),89,Miscellaneous metal products,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_004,Milk (Raw),90,Tractors and other agricultural implements,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_004,Milk (Raw),91,Industrial machinery for food and textile industry,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_004,Milk (Raw),92,Industrial machinery (except food and textile),Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_004,Milk (Raw),93,Machine tools,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_004,Milk (Raw),94,Other non electrical machinery,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_004,Milk (Raw),95,Electrical industrial machinery,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_004,Milk (Raw),96,"Electrical cables, wires",Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_004,Milk (Raw),97,Batteries,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_004,Milk (Raw),98,Electrical appliances,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_003,Sugarcane,30,Coal and Lignite,Mining,0.0,0.814,0.0,0.0,0.0
AGR_003,Sugarcane,28,Inland Fish,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_005,Wool/Silk,56,Cotton Yarn and Cotton Textiles,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,106,Motor vehicles,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,99,Communication equipment,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,100,Other electrical machinery,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,101,Electronic equipment including T.V,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,102,"Medical precision, optical instrument",Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,103,Watches and clocks,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,104,Ships and boats,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,105,Rail equipment,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,107,Motor cycles and scooters,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,78,Drugs and medicine,Petroleum,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,108,"Bicycles, cycle-rickshaw",Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,109,Aircrafts & Spacecrafts,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,110,Other transport equipment,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,111,Gems & jewellery,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,112,Miscellaneous manufacturing,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,113,Construction and construction services,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,114,Electricity,Electricity,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,98,Electrical appliances,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,97,Batteries,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,96,"Electrical cables, wires",Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,95,Electrical industrial machinery,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,80,"Synthetic fibres, resin",Petroleum,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,81,Other chemicals and chemical products,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,82,Cement,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,83,Non metallic mineral products,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,84,Iron and steel Ferro alloys,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,85,Iron and steel casting and forging,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,86,Iron and steel foundries,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,87,Non ferrous basic metals (including alloys),Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,88,"Hand tools, hardware",Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,89,Miscellaneous metal products,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,90,Tractors and other agricultural implements,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,91,Industrial machinery for food and textile industry,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,92,Industrial machinery (except food and textile),Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,93,Machine tools,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,94,Other non electrical machinery,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,115,Gas,Electricity,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,116,Water Supply,Electricity,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,117,Trade,Services,0.0,0.0,0.0,0.0,0.0
AGR_001,Paddy,136,Public administration and defence,Services,0.0,0.0,0.0,0.0,0.0
AGR_001,Paddy,138,Human health and social care services,Services,0.0,0.0,0.0,0.0,0.0
AGR_001,Paddy,139,"Community, social and personal services",Services,0.0,0.0,0.0,0.0,0.0
AGR_001,Paddy,140,"Recreation, entertainment and radio & TV broadcasting and other services",Services,0.0,0.0,0.0,0.0,0.0
AGR_002,Wheat,1,Paddy,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,2,Wheat,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,3,Coarse cereals,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,4,Gram,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,5,Arhar,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,6,Other pulses,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,7,Groundnut,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,8,Rapeseed and mustard,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,9,Other oil seeds,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,10,kapas,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,11,"jute, hemp and mesta",Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,12,Sugarcane,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_001,Paddy,137,Education services,Services,0.0,0.0,0.0,0.0,0.0
AGR_001,Paddy,135,Computer related services,Services,0.0,0.0,0.0,0.0,0.0
AGR_001,Paddy,118,Repair & Maintenance of Motor Vehicle,Services,0.0,0.0,0.0,0.0,0.0
AGR_001,Paddy,134,Other Business services,Services,0.0,0.0,0.0,0.0,0.0
AGR_001,Paddy,119,Hotels & Restaurant,Services,0.0,0.0,0.0,0.0,0.0
AGR_001,Paddy,120,Railway Transport,Services,0.0,0.0,0.0,0.0,0.0
AGR_001,Paddy,121,Land transport,Services,0.0,0.0,0.0,0.0,0.0
AGR_001,Paddy,122,Air transport,Services,0.0,0.0,0.0,0.0,0.0
AGR_001,Paddy,123,Water Transport,Services,0.0,0.0,0.0,0.0,0.0
AGR_001,Paddy,124,Supportive and Auxiliary transport activities,Services,0.0,0.0,0.0,0.0,0.0
AGR_001,Paddy,125,Storage and warehousing,Services,0.0,0.0,0.0,0.0,0.0
AGR_001,Paddy,126,Communication services,Services,0.0,0.0,0.0,0.0,0.0
AGR_001,Paddy,127,Financial services,Services,0.0,0.0,0.0,0.0,0.0
AGR_001,Paddy,128,Insurance services,Services,0.0,0.0,0.0,0.0,0.0
AGR_001,Paddy,129,Ownership of dwellings,Services,0.0,0.0,0.0,0.0,0.0
AGR_001,Paddy,130,Real estate services,Services,0.0,0.0,0.0,0.0,0.0
AGR_001,Paddy,131,Renting of machinery & equipment,Services,0.0,0.0,0.0,0.0,0.0
AGR_001,Paddy,132,Research & Development Services,Services,0.0,0.0,0.0,0.0,0.0
AGR_001,Paddy,133,Legal services,Services,0.0,0.0,0.0,0.0,0.0
AGR_001,Paddy,79,"Soaps, cosmetics and glycerin",Petroleum,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,77,"Paints, varnishes and lacquers",Petroleum,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,14,Tobacco,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_001,Paddy,29,Marine Fish,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_001,Paddy,22,Wool,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_001,Paddy,23,Egg and poultry,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_001,Paddy,24,Other livestock products,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_001,Paddy,25,Industry Wood,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_001,Paddy,26,Firewood,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_001,Paddy,27,Other forestry products,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_001,Paddy,28,Inland Fish,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_001,Paddy,30,Coal and Lignite,Mining,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,76,Pesticides,Petroleum,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,31,Natural Gas,Mining,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,32,Crude petroleum,Mining,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,33,Iron ore,Mining,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,34,Manganese ore,Mining,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,35,Bauxite,Mining,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,36,Copper ore,Mining,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,37,Other Metallic minerals,Mining,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,21,Milk,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_001,Paddy,20,Other food crops,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_001,Paddy,19,Vegetables,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_001,Paddy,18,Fruits,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_001,Paddy,3,Coarse cereals,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_001,Paddy,4,Gram,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_001,Paddy,5,Arhar,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_001,Paddy,6,Other pulses,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_001,Paddy,7,Groundnut,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_001,Paddy,8,Rapeseed and mustard,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_001,Paddy,9,Other oil seeds,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_001,Paddy,10,kapas,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_001,Paddy,11,"jute, hemp and mesta",Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_001,Paddy,12,Sugarcane,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_001,Paddy,13,Coconut,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_001,Paddy,14,Tobacco,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_001,Paddy,15,Tea,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_001,Paddy,16,Coffee,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_001,Paddy,17,Rubber,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_001,Paddy,38,Limestone,Mining,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,39,Mica,Mining,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,40,Other non metallic minerals,Mining,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,59,Silk yarn and silk textiles,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,61,Ready made garments,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,62,Misc. textile products,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,63,Leather footwear,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,64,Leather and leather products except footwear,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,65,Wood and wood products except furniture,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,66,"Paper, Paper products and newsprint",Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,67,"Publishing, printing and allied activities",Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,68,Furniture & Fixtures,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,69,Rubber products,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,70,Plastic products,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,71,Petroleum products,Petroleum,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,72,Coal tar products,Petroleum,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,73,Inorganic chemicals,Petroleum,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,74,Organic chemicals,Petroleum,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,75,Fertilizers,Petroleum,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,60,Carpet weaving,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,58,Wool yarn and woolen textiles,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,41,Processed poultry meat & poultry meat products,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,57,Synthetic yarn and synthetic textiles,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,42,Processed other meat & meat products,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,43,Processed fish & fish products,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,44,Processed fruits & Processed Vegetables,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,45,Dairy products,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,46,Edible Oils and Fats,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,47,"Grain Mill products, starch and starch products",Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,48,Sugar,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,49,Bread & Bakery products,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,50,Miscellaneous food products,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,51,Alcoholic beverages,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,52,Non alcoholic beverages,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,53,Tea processed,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,54,Coffee processed,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,55,Tobacco Products,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_001,Paddy,56,Cotton Yarn and Cotton Textiles,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,13,Coconut,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,15,Tea,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_003,Sugarcane,27,Other forestry products,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,120,Railway Transport,Services,0.0,0.0,0.0,0.0,0.0
AGR_002,Wheat,113,Construction and construction services,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,114,Electricity,Electricity,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,115,Gas,Electricity,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,116,Water Supply,Electricity,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,117,Trade,Services,0.0,0.0,0.0,0.0,0.0
AGR_002,Wheat,118,Repair & Maintenance of Motor Vehicle,Services,0.0,0.0,0.0,0.0,0.0
AGR_002,Wheat,119,Hotels & Restaurant,Services,0.0,0.0,0.0,0.0,0.0
AGR_002,Wheat,121,Land transport,Services,0.0,0.0,0.0,0.0,0.0
AGR_002,Wheat,92,Industrial machinery (except food and textile),Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,122,Air transport,Services,0.0,0.0,0.0,0.0,0.0
AGR_002,Wheat,123,Water Transport,Services,0.0,0.0,0.0,0.0,0.0
AGR_002,Wheat,124,Supportive and Auxiliary transport activities,Services,0.0,0.0,0.0,0.0,0.0
AGR_002,Wheat,125,Storage and warehousing,Services,0.0,0.0,0.0,0.0,0.0
AGR_002,Wheat,126,Communication services,Services,0.0,0.0,0.0,0.0,0.0
AGR_002,Wheat,127,Financial services,Services,0.0,0.0,0.0,0.0,0.0
AGR_002,Wheat,128,Insurance services,Services,0.0,0.0,0.0,0.0,0.0
AGR_002,Wheat,112,Miscellaneous manufacturing,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,111,Gems & jewellery,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,110,Other transport equipment,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,109,Aircrafts & Spacecrafts,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,94,Other non electrical machinery,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,95,Electrical industrial machinery,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,96,"Electrical cables, wires",Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,97,Batteries,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,98,Electrical appliances,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,99,Communication equipment,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,100,Other electrical machinery,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,101,Electronic equipment including T.V,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,102,"Medical precision, optical instrument",Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,103,Watches and clocks,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,104,Ships and boats,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,105,Rail equipment,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,106,Motor vehicles,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,107,Motor cycles and scooters,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,108,"Bicycles, cycle-rickshaw",Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,129,Ownership of dwellings,Services,0.0,0.0,0.0,0.0,0.0
AGR_002,Wheat,130,Real estate services,Services,0.0,0.0,0.0,0.0,0.0
AGR_002,Wheat,131,Renting of machinery & equipment,Services,0.0,0.0,0.0,0.0,0.0
AGR_003,Sugarcane,10,kapas,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_003,Sugarcane,12,Sugarcane,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_003,Sugarcane,13,Coconut,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_003,Sugarcane,14,Tobacco,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_003,Sugarcane,15,Tea,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_003,Sugarcane,16,Coffee,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_003,Sugarcane,17,Rubber,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_003,Sugarcane,18,Fruits,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_003,Sugarcane,19,Vegetables,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_003,Sugarcane,20,Other food crops,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_003,Sugarcane,21,Milk,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_003,Sugarcane,22,Wool,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_003,Sugarcane,23,Egg and poultry,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_003,Sugarcane,24,Other livestock products,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_003,Sugarcane,25,Industry Wood,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_003,Sugarcane,26,Firewood,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_003,Sugarcane,11,"jute, hemp and mesta",Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_003,Sugarcane,9,Other oil seeds,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,132,Research & Development Services,Services,0.0,0.0,0.0,0.0,0.0
AGR_003,Sugarcane,8,Rapeseed and mustard,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,133,Legal services,Services,0.0,0.0,0.0,0.0,0.0
AGR_002,Wheat,134,Other Business services,Services,0.0,0.0,0.0,0.0,0.0
AGR_002,Wheat,135,Computer related services,Services,0.0,0.0,0.0,0.0,0.0
AGR_002,Wheat,136,Public administration and defence,Services,0.0,0.0,0.0,0.0,0.0
AGR_002,Wheat,137,Education services,Services,0.0,0.0,0.0,0.0,0.0
AGR_002,Wheat,138,Human health and social care services,Services,0.0,0.0,0.0,0.0,0.0
AGR_002,Wheat,139,"Community, social and personal services",Services,0.0,0.0,0.0,0.0,0.0
AGR_002,Wheat,140,"Recreation, entertainment and radio & TV broadcasting and other services",Services,0.0,0.0,0.0,0.0,0.0
AGR_003,Sugarcane,1,Paddy,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_003,Sugarcane,2,Wheat,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_003,Sugarcane,3,Coarse cereals,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_003,Sugarcane,4,Gram,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_003,Sugarcane,5,Arhar,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_003,Sugarcane,6,Other pulses,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_003,Sugarcane,7,Groundnut,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,93,Machine tools,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,91,Industrial machinery for food and textile industry,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,16,Coffee,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,43,Processed fish & fish products,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,36,Copper ore,Mining,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,37,Other Metallic minerals,Mining,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,38,Limestone,Mining,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,39,Mica,Mining,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,40,Other non metallic minerals,Mining,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,41,Processed poultry meat & poultry meat products,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,42,Processed other meat & meat products,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,44,Processed fruits & Processed Vegetables,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,90,Tractors and other agricultural implements,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,45,Dairy products,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,46,Edible Oils and Fats,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,47,"Grain Mill products, starch and starch products",Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,48,Sugar,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,49,Bread & Bakery products,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,50,Miscellaneous food products,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,51,Alcoholic beverages,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,35,Bauxite,Mining,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,34,Manganese ore,Mining,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,33,Iron ore,Mining,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,32,Crude petroleum,Mining,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,17,Rubber,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,18,Fruits,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,19,Vegetables,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,20,Other food crops,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,21,Milk,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,22,Wool,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,23,Egg and poultry,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,24,Other livestock products,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,25,Industry Wood,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,26,Firewood,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,27,Other forestry products,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,28,Inland Fish,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,29,Marine Fish,Agriculture,0.0,0.827,0.0,0.0,0.0
AGR_002,Wheat,30,Coal and Lignite,Mining,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,31,Natural Gas,Mining,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,52,Non alcoholic beverages,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,53,Tea processed,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,54,Coffee processed,Manufacturing,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,73,Inorganic chemicals,Petroleum,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,75,Fertilizers,Petroleum,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,76,Pesticides,Petroleum,0.0,0.814,0.0,0.0,0.0
AGR_002,Wheat,77,"Paints, varnishes and lacquers",Petroleum,0.0,0.814,0.0,0.0,0.0
